date,TSLA,GOOGL,ALXN,AMZN
2019-12-12,71.93599700927734,1348.489990234375,112.47000122070312,1760.3299560546875
2019-12-13,71.6780014038086,1346.8699951171875,110.41999816894531,1760.93994140625
2019-12-16,76.30000305175781,1360.699951171875,111.37000274658203,1769.2099609375
2019-12-17,75.7979965209961,1354.8900146484375,109.81999969482422,1790.6600341796875
2019-12-18,78.62999725341797,1351.9100341796875,109.19999694824219,1784.030029296875
2019-12-19,80.80799865722656,1356.43994140625,111.23999786376953,1792.280029296875
2019-12-20,81.11799621582031,1351.219970703125,109.75,1786.5
2019-12-23,83.84400177001953,1350.6300048828125,110.45999908447266,1793.0
2019-12-24,85.05000305175781,1344.4300537109375,110.27999877929688,1789.2099609375
2019-12-26,86.18800354003906,1362.469970703125,108.93000030517578,1868.77001953125
2019-12-27,86.07599639892578,1354.6400146484375,108.55000305175781,1869.800048828125
2019-12-30,82.94000244140625,1339.7099609375,107.33999633789062,1846.8900146484375
2019-12-31,83.66600036621094,1339.3900146484375,108.1500015258789,1847.8399658203125
2020-01-02,86.052001953125,1368.6800537109375,107.83999633789062,1898.010009765625
2020-01-03,88.60199737548828,1361.52001953125,106.41000366210938,1874.969970703125
2020-01-06,90.30799865722656,1397.81005859375,106.58000183105469,1902.8800048828125
2020-01-07,93.81199645996094,1395.1099853515625,106.8499984741211,1906.8599853515625
2020-01-08,98.4280014038086,1405.0400390625,108.58000183105469,1891.969970703125
2020-01-09,96.26799774169922,1419.7900390625,110.73999786376953,1901.050048828125
2020-01-10,95.62999725341797,1428.9599609375,109.4800033569336,1883.1600341796875
2020-01-13,104.97200012207031,1440.030029296875,113.91999816894531,1891.300048828125
2020-01-14,107.58399963378906,1430.5899658203125,112.79000091552734,1869.43994140625
2020-01-15,103.69999694824219,1439.199951171875,112.52999877929688,1862.02001953125
2020-01-16,102.697998046875,1450.1600341796875,112.51000213623047,1877.93994140625
2020-01-17,102.0999984741211,1479.52001953125,113.2699966430664,1864.719970703125
2020-01-21,109.44000244140625,1482.25,113.01000213623047,1892.0
2020-01-22,113.91200256347656,1483.8699951171875,111.4000015258789,1887.4599609375
2020-01-23,114.44000244140625,1484.68994140625,108.55000305175781,1884.5799560546875
2020-01-24,112.96399688720703,1466.1700439453125,105.2699966430664,1861.6400146484375
2020-01-27,111.60399627685547,1431.72998046875,105.30000305175781,1828.3399658203125
2020-01-28,113.37999725341797,1450.5,106.97000122070312,1853.25
2020-01-29,116.197998046875,1456.699951171875,106.94000244140625,1858.0
2020-01-30,128.16200256347656,1454.25,100.30000305175781,1870.6800537109375
2020-01-31,130.11399841308594,1432.780029296875,99.38999938964844,2008.719970703125
2020-02-03,156.0,1482.5999755859375,100.8499984741211,2004.199951171875
2020-02-04,177.41200256347656,1445.4100341796875,102.94000244140625,2049.669921875
2020-02-05,146.94000244140625,1446.050048828125,103.6500015258789,2039.8699951171875
2020-02-06,149.79200744628906,1475.969970703125,104.04000091552734,2050.22998046875
2020-02-07,149.61399841308594,1479.1099853515625,100.55999755859375,2079.280029296875
2020-02-10,154.25599670410156,1508.6600341796875,101.01000213623047,2133.909912109375
2020-02-11,154.87600708007812,1510.06005859375,102.45999908447266,2150.800048828125
2020-02-12,153.45799255371094,1518.6300048828125,105.19000244140625,2160.0
2020-02-13,160.8000030517578,1513.3900146484375,103.41999816894531,2149.8701171875
2020-02-14,160.00599670410156,1518.72998046875,102.55999755859375,2134.8701171875
2020-02-18,171.67999267578125,1519.43994140625,102.16000366210938,2155.669921875
2020-02-19,183.48399353027344,1524.8699951171875,103.20999908447266,2170.219970703125
2020-02-20,179.8820037841797,1516.989990234375,102.54000091552734,2153.10009765625
2020-02-21,180.1999969482422,1483.4599609375,103.13999938964844,2095.969970703125
2020-02-24,166.75799560546875,1419.8599853515625,99.0199966430664,2009.2900390625
2020-02-25,159.98199462890625,1386.3199462890625,96.13999938964844,1972.739990234375
2020-02-26,155.75999450683594,1390.469970703125,94.77999877929688,1979.5899658203125
2020-02-27,135.8000030517578,1314.949951171875,92.08999633789062,1884.300048828125
2020-02-28,133.59800720214844,1339.25,94.02999877929688,1883.75
2020-03-02,148.7239990234375,1386.3199462890625,96.16000366210938,1953.949951171875
2020-03-03,149.1020050048828,1337.719970703125,93.72000122070312,1908.989990234375
2020-03-04,149.89999389648438,1381.5999755859375,97.22000122070312,1975.8299560546875
2020-03-05,144.9080047607422,1314.760009765625,94.18000030517578,1924.030029296875
2020-03-06,140.6959991455078,1295.739990234375,91.9800033569336,1901.0899658203125
2020-03-09,121.5999984741211,1215.7900390625,86.41999816894531,1800.6099853515625
2020-03-10,129.0659942626953,1275.1700439453125,88.83999633789062,1891.8199462890625
2020-03-11,126.84600067138672,1210.9000244140625,83.7699966430664,1820.8599853515625
2020-03-12,112.11000061035156,1111.550048828125,76.70999908447266,1676.6099853515625
2020-03-13,109.3239974975586,1214.27001953125,80.44000244140625,1785.0
2020-03-16,89.01399993896484,1073.0,75.55999755859375,1689.1500244140625
2020-03-17,86.04000091552734,1118.06005859375,82.36000061035156,1807.8399658203125
2020-03-18,72.24400329589844,1091.18994140625,82.5,1830.0
2020-03-19,85.52799987792969,1111.6700439453125,83.5,1880.9300537109375
2020-03-20,85.50599670410156,1068.2099609375,80.3499984741211,1846.0899658203125
2020-03-23,86.85800170898438,1054.1300048828125,81.12999725341797,1902.8299560546875
2020-03-24,101.0,1130.010009765625,85.93000030517578,1940.0999755859375
2020-03-25,107.8499984741211,1101.6199951171875,84.47000122070312,1885.8399658203125
2020-03-26,105.63200378417969,1162.9200439453125,86.13999938964844,1955.489990234375
2020-03-27,102.87200164794922,1110.260009765625,84.01000213623047,1900.0999755859375
2020-03-30,100.4260025024414,1146.31005859375,87.26000213623047,1963.949951171875
2020-03-31,104.80000305175781,1161.949951171875,89.79000091552734,1949.719970703125
2020-04-01,96.31199645996094,1102.0999755859375,89.93000030517578,1907.699951171875
2020-04-02,90.89399719238281,1117.030029296875,90.3499984741211,1918.8299560546875
2020-04-03,96.00199890136719,1092.699951171875,89.7699966430664,1906.5899658203125
2020-04-06,103.24800109863281,1183.18994140625,95.91000366210938,1997.5899658203125
2020-04-07,109.08999633789062,1182.56005859375,94.72000122070312,2011.5999755859375
2020-04-08,109.76799774169922,1207.0,98.55999755859375,2043.0
2020-04-09,114.5999984741211,1206.5699462890625,96.2300033569336,2042.760009765625
2020-04-13,130.19000244140625,1210.4100341796875,96.54000091552734,2168.8701171875
2020-04-14,141.97799682617188,1265.22998046875,99.4000015258789,2283.320068359375
2020-04-15,145.96600341796875,1257.300048828125,96.94000244140625,2307.679931640625
2020-04-16,149.04200744628906,1257.4300537109375,98.5999984741211,2408.18994140625
2020-04-17,150.7779998779297,1279.0,103.4800033569336,2375.0
2020-04-20,149.27200317382812,1261.1500244140625,106.72000122070312,2393.610107421875
2020-04-21,137.343994140625,1212.1600341796875,103.38999938964844,2328.1201171875
2020-04-22,146.4219970703125,1258.4100341796875,103.91000366210938,2363.489990234375
2020-04-23,141.12600708007812,1271.1700439453125,104.13999938964844,2399.449951171875
2020-04-24,145.02999877929688,1276.5999755859375,108.12000274658203,2410.219970703125
2020-04-27,159.75,1270.8599853515625,110.86000061035156,2376.0
2020-04-28,153.82400512695312,1232.5899658203125,106.91999816894531,2314.080078125
2020-04-29,160.1020050048828,1342.1800537109375,108.44999694824219,2372.7099609375
2020-04-30,156.37600708007812,1346.699951171875,107.47000122070312,2474.0
2020-05-01,140.26400756835938,1317.3199462890625,103.91000366210938,2286.0400390625
2020-05-04,152.23800659179688,1322.9000244140625,103.83999633789062,2315.989990234375
2020-05-05,153.64199829101562,1349.02001953125,98.25,2317.800048828125
2020-05-06,156.51600646972656,1345.4300537109375,96.83999633789062,2351.260009765625
2020-05-07,156.00799560546875,1369.280029296875,96.91999816894531,2367.610107421875
2020-05-08,163.88400268554688,1384.3399658203125,97.33999633789062,2379.610107421875
2020-05-11,162.25799560546875,1403.5899658203125,101.33999633789062,2409.0
2020-05-12,161.8820037841797,1375.1800537109375,101.6500015258789,2356.949951171875
2020-05-13,158.19200134277344,1348.3299560546875,102.44999694824219,2367.919921875
2020-05-14,160.66600036621094,1356.8599853515625,100.91999816894531,2388.85009765625
2020-05-15,159.83399963378906,1373.06005859375,101.94000244140625,2409.780029296875
2020-05-18,162.7259979248047,1385.1800537109375,102.72000122070312,2426.260009765625
2020-05-19,161.6020050048828,1374.4000244140625,101.22000122070312,2449.330078125
2020-05-20,163.11199951171875,1409.1600341796875,103.91000366210938,2497.93994140625
2020-05-21,165.52000427246094,1406.75,101.13999938964844,2446.739990234375
2020-05-22,163.37600708007812,1413.239990234375,101.5,2436.8798828125
2020-05-26,163.7740020751953,1421.3699951171875,102.80000305175781,2421.860107421875
2020-05-27,164.04600524902344,1420.280029296875,106.13999938964844,2410.389892578125
2020-05-28,161.16200256347656,1418.239990234375,114.41999816894531,2401.10009765625
2020-05-29,167.0,1433.52001953125,119.9000015258789,2442.3701171875
2020-06-01,179.6199951171875,1434.8699951171875,118.91999816894531,2471.0400390625
2020-06-02,176.31199645996094,1442.31005859375,116.27999877929688,2472.409912109375
2020-06-03,176.5919952392578,1439.25,113.7699966430664,2478.39990234375
2020-06-04,172.87600708007812,1414.300048828125,113.68000030517578,2460.60009765625
2020-06-05,177.1320037841797,1440.02001953125,115.20999908447266,2483.0
2020-06-08,189.98399353027344,1448.0400390625,119.73999786376953,2524.06005859375
2020-06-09,188.13400268554688,1452.0799560546875,115.98999786376953,2600.860107421875
2020-06-10,205.00999450683594,1464.699951171875,116.33000183105469,2647.449951171875
2020-06-11,194.5679931640625,1401.9000244140625,109.81999969482422,2557.9599609375
2020-06-12,187.05599975585938,1412.9200439453125,109.30000305175781,2545.02001953125
2020-06-15,198.17999267578125,1420.739990234375,110.44000244140625,2572.679931640625
2020-06-16,196.42599487304688,1446.469970703125,113.4000015258789,2615.27001953125
2020-06-17,198.35800170898438,1452.5400390625,115.5199966430664,2640.97998046875
2020-06-18,200.79200744628906,1434.1199951171875,116.31999969482422,2653.97998046875
2020-06-19,200.17999267578125,1424.6400146484375,119.3499984741211,2675.010009765625
2020-06-22,198.86399841308594,1450.6600341796875,116.91999816894531,2713.820068359375
2020-06-23,200.3560028076172,1463.97998046875,115.48999786376953,2764.409912109375
2020-06-24,192.1699981689453,1432.699951171875,111.94999694824219,2734.39990234375
2020-06-25,197.1959991455078,1441.0999755859375,113.47000122070312,2754.580078125
2020-06-26,191.947998046875,1362.5400390625,113.61000061035156,2692.8701171875
2020-06-29,201.8699951171875,1397.1700439453125,111.22000122070312,2680.3798828125
2020-06-30,215.96200561523438,1418.050048828125,112.23999786376953,2758.820068359375
2020-07-01,223.92599487304688,1442.0,112.38999938964844,2878.699951171875
2020-07-02,241.73199462890625,1469.9300537109375,112.30000305175781,2890.300048828125
2020-07-06,274.3160095214844,1499.6500244140625,113.56999969482422,3057.0400390625
2020-07-07,277.97198486328125,1489.9200439453125,112.45999908447266,3000.1201171875
2020-07-08,273.1759948730469,1503.5999755859375,108.0,3081.110107421875
2020-07-09,278.8559875488281,1518.6600341796875,108.47000122070312,3182.6298828125
2020-07-10,308.92999267578125,1539.010009765625,108.81999969482422,3200.0
2020-07-13,299.4119873046875,1512.22998046875,107.02999877929688,3104.0
2020-07-14,303.3599853515625,1520.8599853515625,108.56999969482422,3084.0
2020-07-15,309.2019958496094,1516.8800048828125,111.12999725341797,3008.8701171875
2020-07-16,300.12799072265625,1514.9200439453125,109.47000122070312,2999.89990234375
2020-07-17,300.1679992675781,1516.8499755859375,109.23999786376953,2961.969970703125
2020-07-20,328.6000061035156,1563.8399658203125,109.54000091552734,3196.840087890625
2020-07-21,313.6719970703125,1555.9200439453125,107.01000213623047,3138.2900390625
2020-07-22,318.46600341796875,1564.8499755859375,105.87999725341797,3099.909912109375
2020-07-23,302.614013671875,1516.75,104.79000091552734,2986.550048828125
2020-07-24,283.3999938964844,1508.2099609375,101.48999786376953,3008.909912109375
2020-07-27,307.9200134277344,1529.4300537109375,106.8499984741211,3055.2099609375
2020-07-28,295.2980041503906,1503.6500244140625,105.20999908447266,3000.330078125
2020-07-29,299.8219909667969,1523.510009765625,104.5999984741211,3033.530029296875
2020-07-30,297.49798583984375,1538.3699951171875,104.80999755859375,3051.8798828125
2020-07-31,286.1520080566406,1487.949951171875,102.48999786376953,3164.679931640625
2020-08-03,297.0,1482.760009765625,104.8499984741211,3111.889892578125
2020-08-04,297.3999938964844,1473.300048828125,105.22000122070312,3138.830078125
2020-08-05,297.0039978027344,1479.0899658203125,102.75,3205.030029296875
2020-08-06,297.9159851074219,1504.949951171875,103.9000015258789,3225.0
2020-08-07,290.5419921875,1498.3699951171875,103.27999877929688,3167.4599609375
2020-08-10,283.7139892578125,1496.8199462890625,101.87999725341797,3148.159912109375
2020-08-11,274.87799072265625,1480.5400390625,101.23999786376953,3080.669921875
2020-08-12,310.9519958496094,1507.239990234375,102.77999877929688,3162.239990234375
2020-08-13,324.20001220703125,1516.6500244140625,101.88999938964844,3161.02001953125
2020-08-14,330.1419982910156,1504.6300048828125,102.97000122070312,3148.02001953125
2020-08-17,367.12799072265625,1516.239990234375,102.75,3182.409912109375
2020-08-18,377.4179992675781,1555.780029296875,103.30999755859375,3312.489990234375
2020-08-19,375.70599365234375,1544.6099853515625,101.69999694824219,3260.47998046875
2020-08-20,400.3659973144531,1576.25,100.97000122070312,3297.3701171875
2020-08-21,409.9960021972656,1575.5699462890625,100.51000213623047,3284.719970703125
2020-08-24,402.8399963378906,1585.1500244140625,102.43000030517578,3307.4599609375
2020-08-25,404.6679992675781,1605.8499755859375,103.33999633789062,3346.489990234375
2020-08-26,430.6340026855469,1644.1300048828125,104.30000305175781,3441.85009765625
2020-08-27,447.75,1628.52001953125,106.11000061035156,3400.0
2020-08-28,442.67999267578125,1639.4300537109375,106.98999786376953,3401.800048828125
2020-08-31,498.32000732421875,1629.530029296875,114.22000122070312,3450.9599609375
2020-09-01,475.04998779296875,1655.0799560546875,112.68000030517578,3499.1201171875
2020-09-02,447.3699951171875,1717.3900146484375,113.81999969482422,3531.449951171875
2020-09-03,407.0,1629.510009765625,111.5199966430664,3368.0
2020-09-04,418.32000732421875,1581.2099609375,112.97000122070312,3294.6201171875
2020-09-08,330.2099914550781,1523.5999755859375,108.19000244140625,3149.840087890625
2020-09-09,366.2799987792969,1547.22998046875,108.27999877929688,3268.610107421875
2020-09-10,371.3399963378906,1526.050048828125,106.01000213623047,3175.110107421875
2020-09-11,372.7200012207031,1515.760009765625,105.36000061035156,3116.219970703125
2020-09-14,419.6199951171875,1508.8299560546875,108.72000122070312,3102.969970703125
2020-09-15,449.760009765625,1535.1199951171875,115.58000183105469,3156.1298828125
2020-09-16,441.760009765625,1512.0899658203125,116.56999969482422,3078.10009765625
2020-09-17,423.42999267578125,1487.0400390625,114.12999725341797,3008.72998046875
2020-09-18,442.1499938964844,1451.0899658203125,113.72000122070312,2954.909912109375
2020-09-21,449.3900146484375,1430.1400146484375,111.73999786376953,2960.469970703125
2020-09-22,424.2300109863281,1459.8199462890625,114.51000213623047,3128.989990234375
2020-09-23,380.3599853515625,1409.3900146484375,112.43000030517578,2999.860107421875
2020-09-24,387.7900085449219,1422.8599853515625,112.0199966430664,3019.7900390625
2020-09-25,407.3399963378906,1439.06005859375,114.43000030517578,3095.1298828125
2020-09-28,421.20001220703125,1458.6600341796875,113.30000305175781,3174.050048828125
2020-09-29,419.07000732421875,1466.02001953125,112.45999908447266,3144.8798828125
2020-09-30,429.010009765625,1465.5999755859375,114.43000030517578,3148.72998046875
2020-10-01,448.1600036621094,1487.9000244140625,115.62999725341797,3221.260009765625
2020-10-02,415.0899963378906,1455.5999755859375,111.55000305175781,3125.0
2020-10-05,425.67999267578125,1482.8299560546875,115.25,3199.199951171875
2020-10-06,413.9800109863281,1451.02001953125,116.08000183105469,3099.9599609375
2020-10-07,425.29998779296875,1459.1400146484375,125.33000183105469,3195.68994140625
2020-10-08,425.9200134277344,1483.4300537109375,123.13999938964844,3190.550048828125
2020-10-09,434.0,1510.449951171875,124.5199966430664,3286.64990234375
2020-10-12,442.29998779296875,1564.5899658203125,124.37999725341797,3442.929931640625
2020-10-13,446.6499938964844,1567.0699462890625,123.75,3443.6298828125
2020-10-14,461.29998779296875,1563.43994140625,122.5199966430664,3363.7099609375
2020-10-15,448.8800048828125,1555.469970703125,122.02999877929688,3338.64990234375
2020-10-16,439.6700134277344,1567.699951171875,124.12999725341797,3272.7099609375
2020-10-19,430.8299865722656,1529.949951171875,121.76000213623047,3207.2099609375
2020-10-20,421.94000244140625,1551.0799560546875,124.0,3217.010009765625
2020-10-21,422.6400146484375,1585.989990234375,118.19000244140625,3184.93994140625
2020-10-22,425.7900085449219,1606.6600341796875,119.66999816894531,3176.39990234375
2020-10-23,420.6300048828125,1632.97998046875,121.61000061035156,3204.39990234375
2020-10-26,420.2799987792969,1584.2900390625,120.76000213623047,3207.0400390625
2020-10-27,424.67999267578125,1598.8800048828125,120.0,3286.330078125
2020-10-28,406.0199890136719,1510.800048828125,114.8499984741211,3162.780029296875
2020-10-29,410.8299865722656,1556.8800048828125,118.20999908447266,3211.010009765625
2020-10-30,388.0400085449219,1616.1099853515625,115.13999938964844,3036.14990234375
2020-11-02,400.510009765625,1624.3199462890625,114.83000183105469,3004.47998046875
2020-11-03,423.8999938964844,1645.6600341796875,117.0199966430664,3048.409912109375
2020-11-04,420.9800109863281,1745.8499755859375,123.3499984741211,3241.159912109375
2020-11-05,438.0899963378906,1762.5,125.44000244140625,3322.0
2020-11-06,429.95001220703125,1759.72998046875,125.26000213623047,3311.3701171875
2020-11-09,421.260009765625,1761.4200439453125,124.87999725341797,3143.739990234375
2020-11-10,410.3599853515625,1737.719970703125,127.08999633789062,3035.02001953125
2020-11-11,417.1300048828125,1747.22998046875,127.62000274658203,3137.389892578125
2020-11-12,411.760009765625,1742.8199462890625,125.5999984741211,3110.280029296875
2020-11-13,408.5,1772.260009765625,127.76000213623047,3128.81005859375
2020-11-16,408.0899963378906,1774.030029296875,127.80999755859375,3131.06005859375
2020-11-17,441.6099853515625,1761.6600341796875,127.69000244140625,3135.659912109375
2020-11-18,486.6400146484375,1740.6400146484375,123.47000122070312,3105.4599609375
2020-11-19,499.2699890136719,1758.5699462890625,122.05000305175781,3117.02001953125
2020-11-20,489.6099853515625,1736.3800048828125,121.37999725341797,3099.39990234375
2020-11-23,521.8499755859375,1727.56005859375,122.61000061035156,3098.389892578125
2020-11-24,555.3800048828125,1763.9000244140625,123.11000061035156,3118.06005859375
2020-11-25,574.0,1764.1300048828125,122.93000030517578,3185.070068359375
2020-11-27,585.760009765625,1787.02001953125,123.83000183105469,3195.340087890625
